,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
18,2323904575,단지내상가,상가,매매,23.06.05.,2/19,50000,37.578774,126.899573,2,남향,,70.47
19,2323859235,일반상가,상가,월세,23.06.05.,1/11,10000,37.62564,126.919684,1,동향,대로변 카페 마트 프랜차이즈 페스트푸드,149.48
0,2323813054,일반상가,상가,월세,23.06.05.,7/24,70000,37.619643,126.921498,1,남서향,,1187
1,2323802635,복합상가,상가,매매,23.06.05.,1/4,29000,37.599326,126.913991,1,서향,파란 0 상가매매 0 응암역 가까운 투자수익 좋은 상가입니다,29
2,2323717395,일반상가,상가,월세,23.06.05.,1/2,2000,37.613383,126.926926,1,남서향,위치좋은 상가,45.41
3,2323725141,일반상가,상가,월세,23.06.05.,1/2,1000,37.581223,126.897511,2,서향,,19
4,2323769949,단지내상가,상가,월세,23.06.05.,1/19,2000,37.579597,126.898665,1,북향,,33.78
5,2323750284,일반상가,상가,월세,23.06.05.,1/3,5000,37.593586,126.918917,1,북향,응암시장 인근 대로변 1층 상가,37.03
6,2323836907,일반상가,상가,월세,23.06.05.,5/6,3000,37.601009,126.92574,1,북향,은평구청 은평세무서 인근 대로변 상가로 잘 보이고 사람많은 길입니다,106
7,2323793121,일반상가,상가,월세,23.06.05.,B1/6,1000,37.595161,126.917338,1,북향,파란 0 응암동 마이유마트앞 지하 1층 상가입니다,85
8,2323770946,일반상가,상가,매매,23.06.05.,2/8,40000,37.603489,126.935345,1,,장사잘되는집,37.62
9,2323843855,일반상가,상가,월세,23.06.05.,2/2,1500,37.601153,126.930219,1,북서향,버스정류장 바로 코앞 2층 건물입니다.,76.03
10,2323770133,일반상가,상가,매매,23.06.05.,2/8,40000,37.603489,126.935345,1,남향,장사잘되는집,37.62
11,2323766603,일반상가,상가,월세,23.06.05.,2/3,30000,37.618778,126.920026,3,남서향,무권리 0 연신내역앞 초역세권 대로변 2층 3층 상가,200.92
12,2323793203,단지내상가,상가,월세,23.06.05.,1/2,2000,37.616537,126.926692,1,남서향,8차선 대로변 횡단보도 바로앞 노출좋은 1층 상가,26.86
13,2323826608,일반상가,상가,월세,23.06.05.,2/5,1000,37.607317,126.91372,3,북향,사무실 인터넷쇼핑몰  교습소 엘베있음,75
14,2323838062,복합상가,상가,월세,23.06.05.,2/8,2000,37.603489,126.935345,1,서향,공실 녹번역 초역세권 미드스퀘어 상가 2층,48.51
15,2323821661,복합상가,상가,매매,23.06.05.,10/24,19000,37.619643,126.921498,1,서향,연신내역 초역세권 주상복합 소형 상가,37.5
16,2323813756,단지내상가,상가,매매,23.06.05.,1/2,55000,37.634967,126.917993,1,동향,"10, 구파발역세권 스카이뷰자이 1층 상가, 성업중인 자리",34.83
17,2323774953,일반상가,상가,월세,23.06.05.,2/4,2000,37.609414,126.927755,1,북서향,파란0무권리0 불광역 초역세권 대로변 유동.노출 너무 좋은 2층 상가,113
18,2323772561,단지내상가,상가,월세,23.06.05.,1/1,5000,37.599019,126.931879,1,서향,"학원 교습소 병의원 추천,대단지아파트 무권리상가,협의가능",95.74
19,2324762519,일반상가,상가,월세,23.06.10.,2/2,3000,37.601126,126.92615,1,북향,은평구청 앞 대로변 광고 효과 좋음,164.89
0,2324745284,일반상가,상가,월세,23.06.10.,4/5,1500,37.613988,126.910384,1,북동향,무권리 구산사거리 선진운수종점 인근 대도로변 상가 사무실,84
1,2323734820,복합상가,상가,월세,23.06.04.,B1/4,3000,37.639329,126.920702,2,북서향,신축 건물 출입구위치 사무실  대로변 노출좋은  업무용 다목적상가,26.4
2,2324629820,일반상가,상가,월세,23.06.09.,1/2,4000,37.605316,126.924134,1,남서향,"무권리 역촌역 대도로변 여유있는 주차,노출 좋은 1층 상가",78
3,2324502957,일반상가,상가,월세,23.06.09.,B1/3,500,37.616085,126.924683,1,남서향,무권리0연신내역 도보5분거리 노출좋은 대로변 지하1층상가,70.41
4,2324634276,일반상가,상가,월세,23.06.09.,5/5,1000,37.613988,126.910384,1,북동향,무권리  탑층 전체 사용 가능한  상가 사무실,47.52
5,2324707683,단지내상가,상가,매매,23.06.10.,1/2,53000,37.596263,126.922057,1,북향,,37.19
6,2324505609,일반상가,상가,월세,23.06.09.,1/6,5000,37.608235,126.930056,1,북향,무권리 불광역 역세권 대도로변에 위치해 노출 좋은 코너 상가,94
7,2324792747,단지내상가,상가,월세,23.06.10.,1/2,3000,37.613833,126.932705,1,,,133
8,2324473191,일반상가,상가,월세,23.06.09.,B1/4,500,37.608287,126.917706,1,남향,구산역 도보 4분 지하 상가,80
9,2323622517,일반상가,상가,월세,23.06.03.,1/4,1000,37.624519,126.918868,1,북서향,무권리 올리모델링한 건물1층 노출좋은 코너상가 주차가능,42
10,2323627975,단지내상가,상가,매매,23.06.03.,1/2,43000,37.590838,126.923552,1,서향,,52.38
11,2323667156,단지내상가,상가,월세,23.06.03.,2/3,2000,37.601756,126.936831,1,남서향,교습소.사무실등추천.녹번역1분.힐스테이트녹번단지상가.,25.4
12,2323673452,일반상가,상가,월세,23.06.03.,3/4,2000,37.618813,126.918154,1,남향,무권리 연신내 로데오 메인 먹자상권 유동인구 많은 위치,85.18
13,2323673164,일반상가,상가,월세,23.06.03.,B1/3,1000,37.61876,126.917504,2,서향,"무권리, 연신내 로데오 메인 먹자상권에 위치, 시세대비 저렴",85.16
14,2323623608,단지내상가,상가,매매,23.06.03.,1/11,40000,37.642038,126.929354,1,북향,"강추,입구코너상가,500세대독점,현재편의점으로임대중",56.1
